date_time,city,intensity_drought
2011-07-18,Atakpame,0
2011-07-19,Atakpame,0
2011-07-20,Atakpame,0
2011-07-21,Atakpame,0
2011-07-22,Atakpame,0
2011-07-23,Atakpame,0
2011-07-24,Atakpame,0
2011-07-25,Atakpame,0
2011-07-26,Atakpame,0
2011-07-27,Atakpame,0
2011-07-28,Atakpame,0
2011-07-29,Atakpame,0
2011-07-30,Atakpame,0
2011-07-31,Atakpame,0
2011-08-01,Atakpame,0
2011-08-02,Atakpame,0
2011-08-03,Atakpame,0
2011-08-04,Atakpame,0
2011-08-05,Atakpame,0
2011-08-06,Atakpame,0
2011-08-07,Atakpame,0
2011-08-08,Atakpame,0
2011-08-09,Atakpame,0
2011-08-10,Atakpame,0
2011-08-11,Atakpame,0
2011-08-12,Atakpame,0
2011-08-13,Atakpame,0
2011-08-14,Atakpame,0
2011-08-15,Atakpame,0
2011-08-16,Atakpame,0
2011-08-17,Atakpame,0
2011-08-18,Atakpame,0
2011-08-19,Atakpame,0
2011-08-20,Atakpame,0
2011-08-21,Atakpame,0
2011-08-22,Atakpame,0
2011-08-23,Atakpame,0
2011-08-24,Atakpame,0
2011-08-25,Atakpame,0
2011-08-26,Atakpame,0
2011-08-27,Atakpame,0
2011-08-28,Atakpame,0
2011-08-29,Atakpame,0
2011-08-30,Atakpame,0
2011-08-31,Atakpame,0
2011-09-01,Atakpame,0
2011-09-02,Atakpame,0
2011-09-03,Atakpame,0
2011-09-04,Atakpame,0
2011-09-05,Atakpame,0
2011-09-06,Atakpame,0
2011-09-07,Atakpame,0
2011-09-08,Atakpame,0
2011-09-09,Atakpame,0
2011-09-10,Atakpame,0
2011-09-11,Atakpame,0
2011-09-12,Atakpame,0
2011-09-13,Atakpame,0
2011-09-14,Atakpame,0
2011-09-15,Atakpame,0
2011-09-16,Atakpame,0
2011-09-17,Atakpame,0
2011-09-18,Atakpame,0
2011-09-19,Atakpame,0
2011-09-20,Atakpame,0
2011-09-21,Atakpame,0
2011-09-22,Atakpame,0
2011-09-23,Atakpame,0
2011-09-24,Atakpame,0
2011-09-25,Atakpame,0
2011-09-26,Atakpame,0
2011-09-27,Atakpame,0
2011-09-28,Atakpame,0
2011-09-29,Atakpame,0
2011-09-30,Atakpame,0
2011-10-01,Atakpame,0
2011-10-02,Atakpame,0
2011-10-03,Atakpame,0
2011-10-04,Atakpame,0
2011-10-05,Atakpame,0
2011-10-06,Atakpame,0
2011-10-07,Atakpame,0
2011-10-08,Atakpame,0
2011-10-09,Atakpame,0
2011-10-10,Atakpame,0
2011-10-11,Atakpame,0
2011-10-12,Atakpame,0
2011-10-13,Atakpame,0
2011-10-14,Atakpame,0
2011-10-15,Atakpame,0
2011-10-16,Atakpame,0
2011-10-17,Atakpame,0
2011-10-18,Atakpame,0
2011-10-19,Atakpame,0
2011-10-20,Atakpame,0
2011-10-21,Atakpame,0
2011-10-22,Atakpame,0
2011-10-23,Atakpame,0
2011-10-24,Atakpame,0
2011-10-25,Atakpame,0
2011-10-26,Atakpame,0
2011-10-27,Atakpame,0
2011-10-28,Atakpame,0
2011-10-29,Atakpame,0
2011-10-30,Atakpame,0
2011-10-31,Atakpame,0
2011-11-01,Atakpame,0
2011-11-02,Atakpame,0
2011-11-03,Atakpame,0
2011-11-04,Atakpame,0
2011-11-05,Atakpame,0
2011-11-06,Atakpame,0
2011-11-07,Atakpame,0
2011-11-08,Atakpame,0
2011-11-09,Atakpame,0
2011-11-10,Atakpame,0
2011-11-11,Atakpame,0
2011-11-12,Atakpame,0
2011-11-13,Atakpame,0
2011-11-14,Atakpame,0
2011-11-15,Atakpame,0
2011-11-16,Atakpame,0
2011-11-17,Atakpame,0
2011-11-18,Atakpame,0
2011-11-19,Atakpame,0
2011-11-20,Atakpame,0
2011-11-21,Atakpame,0
2011-11-22,Atakpame,0
2011-11-23,Atakpame,0
2011-11-24,Atakpame,0
2011-11-25,Atakpame,0
2011-11-26,Atakpame,0
2011-11-27,Atakpame,0
2011-11-28,Atakpame,0
2011-11-29,Atakpame,0
2011-11-30,Atakpame,0
2011-12-01,Atakpame,0
2011-12-02,Atakpame,0
2011-12-03,Atakpame,0
2011-12-04,Atakpame,0
2011-12-05,Atakpame,0
2011-12-06,Atakpame,0
2011-12-07,Atakpame,0
2011-12-08,Atakpame,0
2011-12-09,Atakpame,0
2011-12-10,Atakpame,0
2011-12-11,Atakpame,0
2011-12-12,Atakpame,0
2011-12-13,Atakpame,0
2011-12-14,Atakpame,0
2011-12-15,Atakpame,0
2011-12-16,Atakpame,0
2011-12-17,Atakpame,0
2011-12-18,Atakpame,0
2011-12-19,Atakpame,0
2011-12-20,Atakpame,0
2011-12-21,Atakpame,0
2011-12-22,Atakpame,0
2011-12-23,Atakpame,0
2011-12-24,Atakpame,0
2011-12-25,Atakpame,0
2011-12-26,Atakpame,0
2011-12-27,Atakpame,0
2011-12-28,Atakpame,0
2011-12-29,Atakpame,0
2011-12-30,Atakpame,0
2011-12-31,Atakpame,0
2012-01-01,Atakpame,0
2012-01-02,Atakpame,0
2012-01-03,Atakpame,0
2012-01-04,Atakpame,0
2012-01-05,Atakpame,0
2012-01-06,Atakpame,0
2012-01-07,Atakpame,0
2012-01-08,Atakpame,0
2012-01-09,Atakpame,0
2012-01-10,Atakpame,0
2012-01-11,Atakpame,0
2012-01-12,Atakpame,0
2012-01-13,Atakpame,0
2012-01-14,Atakpame,0
2012-01-15,Atakpame,0
2012-01-16,Atakpame,0
2012-01-17,Atakpame,0
2012-01-18,Atakpame,0
2012-01-19,Atakpame,0
2012-01-20,Atakpame,0
2012-01-21,Atakpame,0
2012-01-22,Atakpame,0
2012-01-23,Atakpame,0
2012-01-24,Atakpame,0
2012-01-25,Atakpame,0
2012-01-26,Atakpame,0
2012-01-27,Atakpame,0
2012-01-28,Atakpame,0
2012-01-29,Atakpame,0
2012-01-30,Atakpame,0
2012-01-31,Atakpame,0
2012-02-01,Atakpame,0
2012-02-02,Atakpame,0
2012-02-03,Atakpame,0
2012-02-04,Atakpame,0
2012-02-05,Atakpame,0
2012-02-06,Atakpame,0
2012-02-07,Atakpame,0
2012-02-08,Atakpame,0
2012-02-09,Atakpame,0
2012-02-10,Atakpame,0
2012-02-11,Atakpame,0
2012-02-12,Atakpame,0
2012-02-13,Atakpame,0
2012-02-14,Atakpame,0
2012-02-15,Atakpame,0
2012-02-16,Atakpame,0
2012-02-17,Atakpame,0
2012-02-18,Atakpame,0
2012-02-19,Atakpame,0
2012-02-20,Atakpame,0
2012-02-21,Atakpame,0
2012-02-22,Atakpame,0
2012-02-23,Atakpame,0
2012-02-24,Atakpame,0
2012-02-25,Atakpame,0
2012-02-26,Atakpame,0
2012-02-27,Atakpame,0
2012-02-28,Atakpame,0
2012-02-29,Atakpame,0
2012-03-01,Atakpame,0
2012-03-02,Atakpame,0
2012-03-03,Atakpame,0
2012-03-04,Atakpame,0
2012-03-05,Atakpame,0
2012-03-06,Atakpame,0
2012-03-07,Atakpame,0
2012-03-08,Atakpame,0
2012-03-09,Atakpame,0
2012-03-10,Atakpame,0
2012-03-11,Atakpame,0
2012-03-12,Atakpame,0
2012-03-13,Atakpame,0
2012-03-14,Atakpame,0
2012-03-15,Atakpame,0
2012-03-16,Atakpame,0
2012-03-17,Atakpame,0
2012-03-18,Atakpame,0
2012-03-19,Atakpame,0
2012-03-20,Atakpame,0
2012-03-21,Atakpame,0
2012-03-22,Atakpame,0
2012-03-23,Atakpame,0
2012-03-24,Atakpame,0
2012-03-25,Atakpame,0
2012-03-26,Atakpame,0
2012-03-27,Atakpame,0
2012-03-28,Atakpame,0
2012-03-29,Atakpame,0
2012-03-30,Atakpame,0
2012-03-31,Atakpame,0
2012-04-01,Atakpame,0
2012-04-02,Atakpame,0
2012-04-03,Atakpame,0
2012-04-04,Atakpame,0
2012-04-05,Atakpame,0
2012-04-06,Atakpame,0
2012-04-07,Atakpame,0
2012-04-08,Atakpame,0
2012-04-09,Atakpame,0
2012-04-10,Atakpame,0
2012-04-11,Atakpame,0
2012-04-12,Atakpame,0
2012-04-13,Atakpame,0
2012-04-14,Atakpame,0
2012-04-15,Atakpame,0
2012-04-16,Atakpame,0
2012-04-17,Atakpame,0
2012-04-18,Atakpame,0
2012-04-19,Atakpame,0
2012-04-20,Atakpame,0
2012-04-21,Atakpame,0
2012-04-22,Atakpame,0
2012-04-23,Atakpame,0
2012-04-24,Atakpame,0
2012-04-25,Atakpame,0
2012-04-26,Atakpame,0
2012-04-27,Atakpame,0
2012-04-28,Atakpame,0
2012-04-29,Atakpame,0
2012-04-30,Atakpame,0
2012-05-01,Atakpame,0
2012-05-02,Atakpame,0
2012-05-03,Atakpame,0
2012-05-04,Atakpame,0
2012-05-05,Atakpame,0
2012-05-06,Atakpame,0
2012-05-07,Atakpame,0
2012-05-08,Atakpame,0
2012-05-09,Atakpame,0
2012-05-10,Atakpame,0
2012-05-11,Atakpame,0
2012-05-12,Atakpame,0
2012-05-13,Atakpame,0
2012-05-14,Atakpame,0
2012-05-15,Atakpame,0
2012-05-16,Atakpame,0
2012-05-17,Atakpame,0
2012-05-18,Atakpame,0
2012-05-19,Atakpame,0
2012-05-20,Atakpame,0
2012-05-21,Atakpame,0
2012-05-22,Atakpame,0
2012-05-23,Atakpame,0
2012-05-24,Atakpame,0
2012-05-25,Atakpame,0
2012-05-26,Atakpame,0
2012-05-27,Atakpame,0
2012-05-28,Atakpame,0
2012-05-29,Atakpame,0
2012-05-30,Atakpame,0
2012-05-31,Atakpame,0
2012-06-01,Atakpame,0
2012-06-02,Atakpame,0
2012-06-03,Atakpame,0
2012-06-04,Atakpame,0
2012-06-05,Atakpame,0
2012-06-06,Atakpame,0
2012-06-07,Atakpame,0
2012-06-08,Atakpame,0
2012-06-09,Atakpame,0
2012-06-10,Atakpame,0
2012-06-11,Atakpame,0
2012-06-12,Atakpame,0
2012-06-13,Atakpame,0
2012-06-14,Atakpame,0
2012-06-15,Atakpame,0
2012-06-16,Atakpame,0
2012-06-17,Atakpame,0
2012-06-18,Atakpame,0
2012-06-19,Atakpame,0
2012-06-20,Atakpame,0
2012-06-21,Atakpame,0
2012-06-22,Atakpame,0
2012-06-23,Atakpame,0
2012-06-24,Atakpame,0
2012-06-25,Atakpame,0
2012-06-26,Atakpame,0
2012-06-27,Atakpame,0
2012-06-28,Atakpame,0
2012-06-29,Atakpame,0
2012-06-30,Atakpame,0
2012-07-01,Atakpame,0
2012-07-02,Atakpame,0
2012-07-03,Atakpame,0
2012-07-04,Atakpame,0
2012-07-05,Atakpame,0
2012-07-06,Atakpame,0
2012-07-07,Atakpame,0
2012-07-08,Atakpame,0
2012-07-09,Atakpame,0
2012-07-10,Atakpame,0
2012-07-11,Atakpame,0
2012-07-12,Atakpame,0
2012-07-13,Atakpame,0
2012-07-14,Atakpame,0
2012-07-15,Atakpame,0
2012-07-16,Atakpame,0
2012-07-17,Atakpame,0
2012-07-18,Atakpame,0
2012-07-19,Atakpame,0
2012-07-20,Atakpame,0
2012-07-21,Atakpame,0
2012-07-22,Atakpame,0
2012-07-23,Atakpame,0
2012-07-24,Atakpame,0
2012-07-25,Atakpame,0
2012-07-26,Atakpame,0
2012-07-27,Atakpame,0
2012-07-28,Atakpame,0
2012-07-29,Atakpame,0
2012-07-30,Atakpame,0
2012-07-31,Atakpame,0
2012-08-01,Atakpame,0
2012-08-02,Atakpame,0
2012-08-03,Atakpame,0
2012-08-04,Atakpame,0
2012-08-05,Atakpame,0
2012-08-06,Atakpame,0
2012-08-07,Atakpame,0
2012-08-08,Atakpame,0
2012-08-09,Atakpame,0
2012-08-10,Atakpame,0
2012-08-11,Atakpame,0
2012-08-12,Atakpame,0
2012-08-13,Atakpame,0
2012-08-14,Atakpame,0
2012-08-15,Atakpame,0
2012-08-16,Atakpame,0
2012-08-17,Atakpame,0
2012-08-18,Atakpame,0
2012-08-19,Atakpame,0
2012-08-20,Atakpame,0
2012-08-21,Atakpame,0
2012-08-22,Atakpame,0
2012-08-23,Atakpame,0
2012-08-24,Atakpame,0
2012-08-25,Atakpame,0
2012-08-26,Atakpame,0
2012-08-27,Atakpame,0
2012-08-28,Atakpame,0
2012-08-29,Atakpame,0
2012-08-30,Atakpame,0
2012-08-31,Atakpame,0
2012-09-01,Atakpame,0
2012-09-02,Atakpame,0
2012-09-03,Atakpame,0
2012-09-04,Atakpame,0
2012-09-05,Atakpame,0
2012-09-06,Atakpame,0
2012-09-07,Atakpame,0
2012-09-08,Atakpame,0
2012-09-09,Atakpame,0
2012-09-10,Atakpame,0
2012-09-11,Atakpame,0
2012-09-12,Atakpame,0
2012-09-13,Atakpame,0
2012-09-14,Atakpame,0
2012-09-15,Atakpame,0
2012-09-16,Atakpame,0
2012-09-17,Atakpame,0
2012-09-18,Atakpame,0
2012-09-19,Atakpame,0
2012-09-20,Atakpame,0
2012-09-21,Atakpame,0
2012-09-22,Atakpame,0
2012-09-23,Atakpame,0
2012-09-24,Atakpame,0
2012-09-25,Atakpame,0
2012-09-26,Atakpame,0
2012-09-27,Atakpame,0
2012-09-28,Atakpame,0
2012-09-29,Atakpame,0
2012-09-30,Atakpame,0
2012-10-01,Atakpame,0
2012-10-02,Atakpame,0
2012-10-03,Atakpame,0
2012-10-04,Atakpame,0
2012-10-05,Atakpame,0
2012-10-06,Atakpame,0
2012-10-07,Atakpame,0
2012-10-08,Atakpame,0
2012-10-09,Atakpame,0
2012-10-10,Atakpame,0
2012-10-11,Atakpame,0
2012-10-12,Atakpame,0
2012-10-13,Atakpame,0
2012-10-14,Atakpame,0
2012-10-15,Atakpame,0
2012-10-16,Atakpame,0
2012-10-17,Atakpame,0
2012-10-18,Atakpame,0
2012-10-19,Atakpame,0
2012-10-20,Atakpame,0
2012-10-21,Atakpame,0
2012-10-22,Atakpame,0
2012-10-23,Atakpame,0
2012-10-24,Atakpame,0
2012-10-25,Atakpame,0
2012-10-26,Atakpame,0
2012-10-27,Atakpame,0
2012-10-28,Atakpame,0
2012-10-29,Atakpame,0
2012-10-30,Atakpame,0
2012-10-31,Atakpame,0
2012-11-01,Atakpame,0
2012-11-02,Atakpame,0
2012-11-03,Atakpame,0
2012-11-04,Atakpame,0
2012-11-05,Atakpame,0
2012-11-06,Atakpame,0
2012-11-07,Atakpame,0
2012-11-08,Atakpame,0
2012-11-09,Atakpame,0
2012-11-10,Atakpame,0
2012-11-11,Atakpame,0
2012-11-12,Atakpame,0
2012-11-13,Atakpame,0
2012-11-14,Atakpame,0
2012-11-15,Atakpame,0
2012-11-16,Atakpame,0
2012-11-17,Atakpame,0
2012-11-18,Atakpame,0
2012-11-19,Atakpame,0
2012-11-20,Atakpame,0
2012-11-21,Atakpame,0
2012-11-22,Atakpame,0
2012-11-23,Atakpame,0
2012-11-24,Atakpame,0
2012-11-25,Atakpame,0
2012-11-26,Atakpame,0
2012-11-27,Atakpame,0
2012-11-28,Atakpame,0
2012-11-29,Atakpame,0
2012-11-30,Atakpame,0
2012-12-01,Atakpame,0
2012-12-02,Atakpame,0
2012-12-03,Atakpame,0
2012-12-04,Atakpame,0
2012-12-05,Atakpame,0
2012-12-06,Atakpame,0
2012-12-07,Atakpame,0
2012-12-08,Atakpame,0
2012-12-09,Atakpame,0
2012-12-10,Atakpame,0
2012-12-11,Atakpame,0
2012-12-12,Atakpame,0
2012-12-13,Atakpame,0
2012-12-14,Atakpame,0
2012-12-15,Atakpame,0
2012-12-16,Atakpame,0
2012-12-17,Atakpame,0
2012-12-18,Atakpame,0
2012-12-19,Atakpame,0
2012-12-20,Atakpame,0
2012-12-21,Atakpame,0
2012-12-22,Atakpame,0
2012-12-23,Atakpame,0
2012-12-24,Atakpame,0
2012-12-25,Atakpame,0
2012-12-26,Atakpame,0
2012-12-27,Atakpame,0
2012-12-28,Atakpame,0
2012-12-29,Atakpame,0
2012-12-30,Atakpame,0
2012-12-31,Atakpame,0
2013-01-01,Atakpame,0
2013-01-02,Atakpame,0
2013-01-03,Atakpame,0
2013-01-04,Atakpame,0
2013-01-05,Atakpame,0
2013-01-06,Atakpame,0
2013-01-07,Atakpame,0
2013-01-08,Atakpame,0
2013-01-09,Atakpame,0
2013-01-10,Atakpame,0
2013-01-11,Atakpame,0
2013-01-12,Atakpame,0
2013-01-13,Atakpame,0
2013-01-14,Atakpame,0
2013-01-15,Atakpame,0
2013-01-16,Atakpame,0
2013-01-17,Atakpame,0
2013-01-18,Atakpame,0
2013-01-19,Atakpame,0
2013-01-20,Atakpame,0
2013-01-21,Atakpame,0
2013-01-22,Atakpame,0
2013-01-23,Atakpame,0
2013-01-24,Atakpame,0
2013-01-25,Atakpame,0
2013-01-26,Atakpame,0
2013-01-27,Atakpame,0
2013-01-28,Atakpame,0
2013-01-29,Atakpame,0
2013-01-30,Atakpame,0
2013-01-31,Atakpame,0
2013-02-01,Atakpame,0
2013-02-02,Atakpame,0
2013-02-03,Atakpame,0
2013-02-04,Atakpame,0
2013-02-05,Atakpame,0
2013-02-06,Atakpame,0
2013-02-07,Atakpame,0
2013-02-08,Atakpame,0
2013-02-09,Atakpame,0
2013-02-10,Atakpame,0
2013-02-11,Atakpame,0
2013-02-12,Atakpame,0
2013-02-13,Atakpame,0
2013-02-14,Atakpame,0
2013-02-15,Atakpame,0
2013-02-16,Atakpame,0
2013-02-17,Atakpame,0
2013-02-18,Atakpame,0
2013-02-19,Atakpame,0
2013-02-20,Atakpame,0
2013-02-21,Atakpame,0
2013-02-22,Atakpame,0
2013-02-23,Atakpame,0
2013-02-24,Atakpame,0
2013-02-25,Atakpame,0
2013-02-26,Atakpame,0
2013-02-27,Atakpame,0
2013-02-28,Atakpame,0
2013-03-01,Atakpame,0
2013-03-02,Atakpame,0
2013-03-03,Atakpame,0
2013-03-04,Atakpame,0
2013-03-05,Atakpame,0
2013-03-06,Atakpame,0
2013-03-07,Atakpame,0
2013-03-08,Atakpame,0
2013-03-09,Atakpame,0
2013-03-10,Atakpame,0
2013-03-11,Atakpame,0
2013-03-12,Atakpame,0
2013-03-13,Atakpame,0
2013-03-14,Atakpame,0
2013-03-15,Atakpame,0
2013-03-16,Atakpame,0
2013-03-17,Atakpame,0
2013-03-18,Atakpame,0
2013-03-19,Atakpame,0
2013-03-20,Atakpame,0
2013-03-21,Atakpame,0
2013-03-22,Atakpame,0
2013-03-23,Atakpame,0
2013-03-24,Atakpame,0
2013-03-25,Atakpame,0
2013-03-26,Atakpame,0
2013-03-27,Atakpame,0
2013-03-28,Atakpame,0
2013-03-29,Atakpame,0
2013-03-30,Atakpame,0
2013-03-31,Atakpame,0
2013-04-01,Atakpame,0
2013-04-02,Atakpame,0
2013-04-03,Atakpame,0
2013-04-04,Atakpame,0
2013-04-05,Atakpame,0
2013-04-06,Atakpame,0
2013-04-07,Atakpame,0
2013-04-08,Atakpame,0
2013-04-09,Atakpame,0
2013-04-10,Atakpame,0
2013-04-11,Atakpame,0
2013-04-12,Atakpame,0
2013-04-13,Atakpame,0
2013-04-14,Atakpame,0
2013-04-15,Atakpame,0
2013-04-16,Atakpame,0
2013-04-17,Atakpame,0
2013-04-18,Atakpame,0
2013-04-19,Atakpame,0
2013-04-20,Atakpame,0
2013-04-21,Atakpame,0
2013-04-22,Atakpame,0
2013-04-23,Atakpame,0
2013-04-24,Atakpame,0
2013-04-25,Atakpame,0
2013-04-26,Atakpame,0
2013-04-27,Atakpame,0
2013-04-28,Atakpame,0
2013-04-29,Atakpame,0
2013-04-30,Atakpame,0
2013-05-01,Atakpame,0
2013-05-02,Atakpame,0
2013-05-03,Atakpame,0
2013-05-04,Atakpame,0
2013-05-05,Atakpame,0
2013-05-06,Atakpame,0
2013-05-07,Atakpame,0
2013-05-08,Atakpame,0
2013-05-09,Atakpame,0
2013-05-10,Atakpame,0
2013-05-11,Atakpame,0
2013-05-12,Atakpame,0
2013-05-13,Atakpame,0
2013-05-14,Atakpame,0
2013-05-15,Atakpame,0
2013-05-16,Atakpame,0
2013-05-17,Atakpame,0
2013-05-18,Atakpame,0
2013-05-19,Atakpame,0
2013-05-20,Atakpame,0
2013-05-21,Atakpame,0
2013-05-22,Atakpame,0
2013-05-23,Atakpame,0
2013-05-24,Atakpame,0
2013-05-25,Atakpame,0
2013-05-26,Atakpame,0
2013-05-27,Atakpame,0
2013-05-28,Atakpame,0
2013-05-29,Atakpame,0
2013-05-30,Atakpame,0
2013-05-31,Atakpame,0
2013-06-01,Atakpame,0
2013-06-02,Atakpame,0
2013-06-03,Atakpame,0
2013-06-04,Atakpame,0
2013-06-05,Atakpame,0
2013-06-06,Atakpame,0
2013-06-07,Atakpame,0
2013-06-08,Atakpame,0
2013-06-09,Atakpame,0
2013-06-10,Atakpame,0
2013-06-11,Atakpame,0
2013-06-12,Atakpame,0
2013-06-13,Atakpame,0
2013-06-14,Atakpame,0
2013-06-15,Atakpame,0
2013-06-16,Atakpame,0
2013-06-17,Atakpame,0
2013-06-18,Atakpame,0
2013-06-19,Atakpame,0
2013-06-20,Atakpame,0
2013-06-21,Atakpame,0
2013-06-22,Atakpame,0
2013-06-23,Atakpame,0
2013-06-24,Atakpame,0
2013-06-25,Atakpame,0
2013-06-26,Atakpame,0
2013-06-27,Atakpame,0
2013-06-28,Atakpame,0
2013-06-29,Atakpame,0
2013-06-30,Atakpame,0
2013-07-01,Atakpame,0
2013-07-02,Atakpame,0
2013-07-03,Atakpame,0
2013-07-04,Atakpame,0
2013-07-05,Atakpame,0
2013-07-06,Atakpame,0
2013-07-07,Atakpame,0
2013-07-08,Atakpame,0
2013-07-09,Atakpame,0
2013-07-10,Atakpame,0
2013-07-11,Atakpame,0
2013-07-12,Atakpame,0
2013-07-13,Atakpame,0
2013-07-14,Atakpame,0
2013-07-15,Atakpame,0
2013-07-16,Atakpame,0
2013-07-17,Atakpame,0
2013-07-18,Atakpame,0
2013-07-19,Atakpame,0
2013-07-20,Atakpame,0
2013-07-21,Atakpame,0
2013-07-22,Atakpame,0
2013-07-23,Atakpame,0
2013-07-24,Atakpame,0
2013-07-25,Atakpame,0
2013-07-26,Atakpame,0
2013-07-27,Atakpame,0
2013-07-28,Atakpame,0
2013-07-29,Atakpame,0
2013-07-30,Atakpame,0
2013-07-31,Atakpame,0
2013-08-01,Atakpame,0
2013-08-02,Atakpame,0
2013-08-03,Atakpame,0
2013-08-04,Atakpame,0
2013-08-05,Atakpame,0
2013-08-06,Atakpame,0
2013-08-07,Atakpame,0
2013-08-08,Atakpame,0
2013-08-09,Atakpame,0
2013-08-10,Atakpame,0
2013-08-11,Atakpame,0
2013-08-12,Atakpame,0
2013-08-13,Atakpame,0
2013-08-14,Atakpame,0
2013-08-15,Atakpame,0
2013-08-16,Atakpame,0
2013-08-17,Atakpame,0
2013-08-18,Atakpame,0
2013-08-19,Atakpame,0
2013-08-20,Atakpame,0
2013-08-21,Atakpame,0
2013-08-22,Atakpame,0
2013-08-23,Atakpame,0
2013-08-24,Atakpame,0
2013-08-25,Atakpame,0
2013-08-26,Atakpame,0
2013-08-27,Atakpame,0
2013-08-28,Atakpame,0
2013-08-29,Atakpame,0
2013-08-30,Atakpame,0
2013-08-31,Atakpame,0
2013-09-01,Atakpame,0
2013-09-02,Atakpame,0
2013-09-03,Atakpame,0
2013-09-04,Atakpame,0
2013-09-05,Atakpame,0
2013-09-06,Atakpame,0
2013-09-07,Atakpame,0
2013-09-08,Atakpame,0
2013-09-09,Atakpame,0
2013-09-10,Atakpame,0
2013-09-11,Atakpame,0
2013-09-12,Atakpame,0
2013-09-13,Atakpame,0
2013-09-14,Atakpame,0
2013-09-15,Atakpame,0
2013-09-16,Atakpame,0
2013-09-17,Atakpame,0
2013-09-18,Atakpame,0
2013-09-19,Atakpame,0
2013-09-20,Atakpame,0
2013-09-21,Atakpame,0
2013-09-22,Atakpame,0
2013-09-23,Atakpame,0
2013-09-24,Atakpame,0
2013-09-25,Atakpame,0
2013-09-26,Atakpame,0
2013-09-27,Atakpame,0
2013-09-28,Atakpame,0
2013-09-29,Atakpame,0
2013-09-30,Atakpame,0
2013-10-01,Atakpame,0
2013-10-02,Atakpame,0
2013-10-03,Atakpame,0
2013-10-04,Atakpame,0
2013-10-05,Atakpame,0
2013-10-06,Atakpame,0
2013-10-07,Atakpame,0
2013-10-08,Atakpame,0
2013-10-09,Atakpame,0
2013-10-10,Atakpame,0
2013-10-11,Atakpame,0
2013-10-12,Atakpame,0
2013-10-13,Atakpame,0
2013-10-14,Atakpame,0
2013-10-15,Atakpame,0
2013-10-16,Atakpame,0
2013-10-17,Atakpame,0
2013-10-18,Atakpame,0
2013-10-19,Atakpame,0
2013-10-20,Atakpame,0
2013-10-21,Atakpame,0
2013-10-22,Atakpame,0
2013-10-23,Atakpame,0
2013-10-24,Atakpame,0
2013-10-25,Atakpame,0
2013-10-26,Atakpame,0
2013-10-27,Atakpame,0
2013-10-28,Atakpame,0
2013-10-29,Atakpame,0
2013-10-30,Atakpame,0
2013-10-31,Atakpame,0
2013-11-01,Atakpame,0
2013-11-02,Atakpame,0
2013-11-03,Atakpame,0
2013-11-04,Atakpame,0
2013-11-05,Atakpame,0
2013-11-06,Atakpame,0
2013-11-07,Atakpame,0
2013-11-08,Atakpame,0
2013-11-09,Atakpame,0
2013-11-10,Atakpame,0
2013-11-11,Atakpame,0
2013-11-12,Atakpame,0
2013-11-13,Atakpame,0
2013-11-14,Atakpame,0
2013-11-15,Atakpame,0
2013-11-16,Atakpame,0
2013-11-17,Atakpame,0
2013-11-18,Atakpame,0
2013-11-19,Atakpame,0
2013-11-20,Atakpame,0
2013-11-21,Atakpame,0
2013-11-22,Atakpame,0
2013-11-23,Atakpame,0
2013-11-24,Atakpame,0
2013-11-25,Atakpame,0
2013-11-26,Atakpame,0
2013-11-27,Atakpame,0
2013-11-28,Atakpame,0
2013-11-29,Atakpame,0
2013-11-30,Atakpame,0
2013-12-01,Atakpame,0
2013-12-02,Atakpame,0
2013-12-03,Atakpame,0
2013-12-04,Atakpame,0
2013-12-05,Atakpame,0
2013-12-06,Atakpame,0
2013-12-07,Atakpame,0
2013-12-08,Atakpame,0
2013-12-09,Atakpame,0
2013-12-10,Atakpame,0
2013-12-11,Atakpame,0
2013-12-12,Atakpame,0
2013-12-13,Atakpame,0
2013-12-14,Atakpame,0
2013-12-15,Atakpame,0
2013-12-16,Atakpame,0
2013-12-17,Atakpame,0
2013-12-18,Atakpame,0
2013-12-19,Atakpame,0
2013-12-20,Atakpame,0
2013-12-21,Atakpame,0
2013-12-22,Atakpame,0
2013-12-23,Atakpame,0
2013-12-24,Atakpame,0
2013-12-25,Atakpame,0
2013-12-26,Atakpame,0
2013-12-27,Atakpame,0
2013-12-28,Atakpame,0
2013-12-29,Atakpame,0
2013-12-30,Atakpame,0
2013-12-31,Atakpame,0
2014-01-01,Atakpame,0
2014-01-02,Atakpame,0
2014-01-03,Atakpame,0
2014-01-04,Atakpame,0
2014-01-05,Atakpame,0
2014-01-06,Atakpame,0
2014-01-07,Atakpame,0
2014-01-08,Atakpame,0
2014-01-09,Atakpame,0
2014-01-10,Atakpame,0
2014-01-11,Atakpame,0
2014-01-12,Atakpame,0
2014-01-13,Atakpame,0
2014-01-14,Atakpame,0
2014-01-15,Atakpame,0
2014-01-16,Atakpame,0
2014-01-17,Atakpame,0
2014-01-18,Atakpame,0
2014-01-19,Atakpame,0
2014-01-20,Atakpame,0
2014-01-21,Atakpame,0
2014-01-22,Atakpame,0
2014-01-23,Atakpame,0
2014-01-24,Atakpame,0
2014-01-25,Atakpame,0
2014-01-26,Atakpame,0
2014-01-27,Atakpame,0
2014-01-28,Atakpame,0
2014-01-29,Atakpame,0
2014-01-30,Atakpame,0
2014-01-31,Atakpame,0
2014-02-01,Atakpame,0
2014-02-02,Atakpame,0
2014-02-03,Atakpame,0
